573,572,572
574,572,572
575,572,572
576,0,0
577,0,0
578,0,0
579,0,0
580,528,540
581,528,540
582,528,540
583,528,540
584,4,540
585,4,540
586,0,0
587,0,0
588,532,540
589,532,540
590,528,540
591,528,540
592,12,540
593,12,540
594,8,540
595,8,540
596,540,540
597,540,540
598,536,540
599,536,540
600,12,540
601,12,540
602,12,540
603,12,540
604,540,540
605,540,540
606,540,540
607,540,540
608,552,572
609,552,572
610,552,572
611,552,572
612,568,572
613,568,572
614,568,572
615,568,572
616,556,572
617,556,572
618,552,572
619,552,572
620,572,572
621,572,572
622,568,572
623,568,572
624,556,572
625,556,572
626,552,572
627,552,572
628,572,572
629,572,572
630,568,572
631,568,572
632,556,572
633,556,572
634,556,572
635,556,572
636,572,572
637,572,572
638,572,572
639,572,572
640,64,0
641,64,0
642,64,0
643,64,0
644,592,540
645,592,540
646,592,540
647,592,540
648,68,540
649,68,540
650,64,0
651,64,0
652,596,540
653,596,540
654,592,540
655,592,540
656,76,540
657,76,540
658,72,540
659,72,540
660,604,540
661,604,540
662,600,540
663,600,540
664,76,540
665,76,540
666,76,540
667,76,540
668,604,540
669,604,540
670,604,540
671,604,540
672,552,572
673,552,572
674,552,572
675,552,572
676,568,572
677,568,572
678,568,572
679,568,572
680,556,572
681,556,572
682,552,572
683,552,572
684,572,572
685,572,572
686,568,572
687,568,572
688,556,572
689,556,572
690,552,572
691,552,572
692,572,572
693,572,572
694,568,572
695,568,572
696,556,572
697,556,572
698,556,572
699,556,572
700,572,572
701,572,572
702,572,572
703,572,572
704,64,0
705,64,0
706,64,0
707,64,0
708,592,540
709,592,540
710,592,540
711,592,540
712,68,540
713,68,540
714,64,0
715,64,0
716,596,540
717,596,540
718,592,540
719,592,540
720,76,540
721,76,540
722,72,540
723,72,540
724,604,540
725,604,540
726,600,540
727,600,540
728,76,540
729,76,540
730,76,540
731,76,540
732,604,540
733,604,540
734,604,540
735,604,540
736,552,572
737,552,572
738,552,572
739,552,572
740,568,572
741,568,572
742,568,572
743,568,572
744,556,572
745,556,572
746,552,572
747,552,572
748,572,572
749,572,572
750,568,572
751,568,572
752,556,572
753,556,572
754,552,572
755,552,572
756,572,572
757,572,572
758,568,572
759,568,572
760,556,572
761,556,572
762,556,572
763,556,572
764,572,572
765,572,572
766,572,572
767,572,572
768,0,0
769,0,0
770,0,0
771,0,0
772,528,540
773,528,540
774,528,540
775,528,540
776,4,540
777,4,540
778,0,0
779,0,0
780,532,540
781,532,540
782,528,540
783,528,540
784,12,540
785,12,540
786,8,540
787,8,540
788,540,540
789,540,540
790,536,540
791,536,540
792,12,540
793,12,540
794,12,540
795,12,540
796,540,540
797,540,540
798,540,540
799,540,540
800,552,572
801,552,572
802,552,572
803,552,572
804,568,572
805,568,572
806,568,572
807,568,572
808,556,572
809,556,572
810,552,572
811,552,572
812,572,572
813,572,572
814,568,572
815,568,572
816,556,572
817,556,572
818,552,572
819,552,572
820,572,572
821,572,572
822,568,572
823,568,572
824,556,572
825,556,572
826,556,572
827,556,572
828,572,572
829,572,572
830,572,572
831,572,572
832,0,0
833,0,0
834,0,0
835,0,0
836,528,540
837,528,540
838,528,540
839,528,540
840,4,540
841,4,540
842,0,0
843,0,0
844,532,540
845,532,540
846,528,540
847,528,540
848,12,540
849,12,540
850,8,540
851,8,540
852,540,540
853,540,540
854,536,540
855,536,540
856,12,540
857,12,540
858,12,540
859,12,540
860,540,540
861,540,540
862,540,540
863,540,540
864,552,572
865,552,572
866,552,572
867,552,572
868,568,572
869,568,572
870,568,572
871,568,572
872,556,572
873,556,572
874,552,572
875,552,572
876,572,572
877,572,572
878,568,572
879,568,572
880,556,572
881,556,572
882,552,572
883,552,572
884,572,572
885,572,572
886,568,572
887,568,572
888,556,572
889,556,572
890,556,572
891,556,572
892,572,572
893,572,572
894,572,572
895,572,572
896,64,0
897,64,0
898,64,0
899,64,0
900,592,540
901,592,540
902,592,540
903,592,540
904,68,540
905,68,540
906,64,0
907,64,0
908,596,540
909,596,540
910,592,540
911,592,540
912,76,540
913,76,540
914,72,540
915,72,540
916,604,540
917,604,540
918,600,540
919,600,540
920,76,540
921,76,540
922,76,540
923,76,540
924,604,540
925,604,540
926,604,540
927,604,540
928,552,572
929,552,572
930,552,572
931,552,572
932,568,572
933,568,572
934,568,572
935,568,572
936,556,572
937,556,572
938,552,572
939,552,572
940,572,572
941,572,572
942,568,572
943,568,572
944,556,572
945,556,572
946,552,572
947,552,572
948,572,572
949,572,572
950,568,572
951,568,572
952,556,572
953,556,572
954,556,572
955,556,572
956,572,572
957,572,572
958,572,572
959,572,572
960,64,0
961,64,0
962,64,0
963,64,0
964,592,540
965,592,540
966,592,540
967,592,540
968,68,540
969,68,540
970,64,0
971,64,0
972,596,540
973,596,540
974,592,540
975,592,540
976,76,540
977,76,540
978,72,540
979,72,540
980,604,540
981,604,540
982,600,540
983,600,540
984,76,540
985,76,540
986,76,540
987,76,540
988,604,540
989,604,540
990,604,540
991,604,540
992,552,572
993,552,572
994,552,572
995,552,572
996,568,572
997,568,572
998,568,572
999,568,572
1000,556,572
1001,556,572
1002,552,572
1003,552,572
1004,572,572
1005,572,572
1006,568,572
1007,568,572
1008,556,572
1009,556,572
1010,552,572
1011,552,572
1012,572,572
1013,572,572
1014,568,572
1015,568,572
1016,556,572
1017,556,572
1018,556,572
1019,556,572
1020,572,572
1021,572,572
1022,572,572
1023,572,572
